seller_id,gmv,gmv,nmv,nmv,orders,orders,items,buyers,gmv_growth,orders_growth,cluster,segment
1000121454154,6.521030909938323,5.125220074253216,4.18865239315395,4.9889063051138,1.375,3,1.375,1.375,0.48409051473487535,0.16666666666666666,2,Stable Performer
1000121454161,9.224840149317446,2.5912017937106717,0.0,0.0,1.0,1,1.0,1.0,-0.0787382300919018,0.0,2,Stable Performer
1000121454180,30.069705232884413,16.694796060087114,21.54529090164531,13.175517674356678,1.5180722891566265,5,1.5240963855421688,1.4096385542168675,0.2790368584460284,0.17565656565656565,2,Stable Performer
1000121454229,9.80492814623397,4.715472574351989,6.615197294699156,6.027947140985384,1.6666666666666667,3,1.6666666666666667,1.5555555555555556,0.3177395737753398,0.5,2,Stable Performer
1000121454288,33.07905268426529,22.295520376107124,0.0,0.0,2.9,5,2.9,1.8,0.5274653209960642,0.5444444444444445,2,Stable Performer
1000121454290,8.257161827008149,5.171761720601231,4.628723742582747,2.8531711241225826,1.9090909090909092,4,2.0,1.6363636363636365,0.4087543717504657,0.4333333333333333,2,Stable Performer
1000121454303,13.972466116299717,8.59940487961069,0.0,0.0,2.0,3,2.0,1.75,0.18089743777729464,0.4444444444444444,2,Stable Performer
1000121454316,8.558737096970136,5.703394766672548,8.044666552705724,5.726425868974335,1.6956521739130435,3,2.0,1.6521739130434783,0.39835219236731784,0.16666666666666666,2,Stable Performer
1000121454318,5.819149834259736,2.2666158853470026,0.0,0.0,1.25,2,1.25,1.0,0.3142442600272567,0.3333333333333333,2,Stable Performer
1000121454335,9.67124417840457,0.0,6.557646621415211,0.0,3.0,3,3.0,3.0,0.0,0.0,2,Stable Performer
1000121454388,1.3246062675309354,0.3813261786346566,0.4679252662852809,0.9358505325705619,1.0,1,1.5,1.0,-0.078334457723654,0.0,2,Stable Performer
1000121454403,11.804082478296527,7.129050706559644,11.278900269106453,7.342192385381011,1.5454545454545454,4,1.6363636363636365,1.3636363636363635,0.43555520574147766,0.2583333333333333,2,Stable Performer
1000121454404,4.837834470761346,0.2845773019793332,0.0,0.0,1.0,1,1.0,1.0,-0.07986668134065755,0.0,2,Stable Performer
1000121454414,8.073858501416838,7.641868509847878,2.869598570284558,7.145388455101614,1.5454545454545454,3,1.7272727272727273,1.4545454545454546,0.9181010606165634,0.26666666666666666,2,Stable Performer
1000121457107,31.221300648798536,16.74291026464217,0.0,0.0,1.8333333333333333,3,2.1666666666666665,1.6666666666666667,0.20331831533665562,0.3,2,Stable Performer
1000121457140,4.660422123150952,0.009283772789225826,0.0,0.0,1.0,1,1.0,1.0,-0.002813215060328722,0.0,2,Stable Performer
1000121457157,1.1080512059024743,0.18122483380455223,0.0,0.0,1.0,1,1.0,1.0,0.06196244403612945,0.0,2,Stable Performer
1000121457158,3.0190661355428103,1.5279648298105895,0.0,0.0,1.4,2,1.6,1.4,-0.054250320968905696,-0.125,2,Stable Performer
1000121457192,2.6111693509112595,0.0,0.0,0.0,1.0,1,1.0,1.0,0.0,0.0,2,Stable Performer
1000121457232,4.703317524395138,2.1492451579856784,0.0,0.0,1.75,3,1.75,1.75,0.6843306394102484,0.8333333333333334,2,Stable Performer
1000121457235,83.82957596961351,29.095363318686523,0.0,0.0,1.0,1,1.0,1.0,-0.3941171820148477,0.0,2,Stable Performer
1000121457242,8.458688435118589,5.751795120816342,5.63341850226131,4.995808482912066,1.6311475409836065,5,1.6967213114754098,1.5573770491803278,0.4723223427374919,0.24104683195592286,2,Stable Performer
1000121457257,9.262147609852098,7.068540515237005,7.396113446538428,7.521105291021907,1.5135135135135136,4,1.5405405405405406,1.3918918918918919,0.4086476282588503,0.1598173515981735,2,Stable Performer
1000121457282,15.146508802617687,16.514352213705934,9.29857193793216,11.417773165425336,1.606060606060606,6,1.696969696969697,1.5151515151515151,1.1145542592469548,0.265625,2,Stable Performer
1000121457291,27.02279531301358,0.0,0.0,0.0,1.0,1,1.0,1.0,0.0,0.0,2,Stable Performer
1000121457296,6.768718124497823,6.4285340812448535,3.5624005506653904,3.7150556013509806,1.6666666666666667,4,1.6666666666666667,1.4444444444444444,0.08102210654076931,0.09375,2,Stable Performer
1000121457326,5.238531009902123,2.6868280574376797,4.7340314873649305,2.7228257049813247,1.8,3,1.8,1.8,0.19975425491652407,0.2777777777777778,2,Stable Performer
1000121457332,18.562440699591694,9.707369344853994,10.660034662025069,8.246078470437453,1.75,3,1.75,1.75,0.1389665848612578,0.11111111111111109,2,Stable Performer
1000121457345,9.118999430107449,6.831828828988089,6.344640596340788,5.746345072060706,1.5932203389830508,4,1.6779661016949152,1.4576271186440677,0.33041617288661224,0.1997126436781609,2,Stable Performer
1000121457357,2.886309006685894,0.11990058720344232,0.0,0.0,1.0,1,1.0,1.0,0.0005548975549251045,0.0,2,Stable Performer
1000121457370,6.944251537303264,4.532616480628706,5.216936094133202,4.013126771885195,1.6,3,1.6,1.5333333333333334,0.3923753955307346,0.13095238095238096,2,Stable Performer
1000121457371,2.4838635236177766,0.0,2.4838635236177766,0.0,1.0,1,1.0,1.0,0.0,0.0,2,Stable Performer
1000121457373,22.44854258871814,21.24134199933766,9.853594318406975,11.479010411986732,1.5897435897435896,3,1.6282051282051282,1.4871794871794872,1.2834360452305504,0.19480519480519481,2,Stable Performer
1000121460095,2.853931127299835,0.0,0.0,0.0,1.0,1,1.0,1.0,0.0,0.0,2,Stable Performer
1000121460098,14.2726515487494,14.867113063771308,0.0,0.0,1.0,1,1.0,1.0,5.591805472731317,0.0,2,Stable Performer
1000121460105,3.9407857591898776,0.37696791497368215,0.0,0.0,1.0,1,1.0,1.0,0.09245299378283955,0.0,2,Stable Performer
1000121460114,7.31925305018365,0.0,7.31925305018365,0.0,1.0,1,1.0,1.0,0.0,0.0,2,Stable Performer
1000121460157,22.7990246868526,0.0,0.0,0.0,1.0,1,1.0,1.0,0.0,0.0,2,Stable Performer
1000121460191,10.402609651246985,7.315948680859793,0.5210254739535174,1.3785038308105682,1.8571428571428572,4,1.8571428571428572,1.7142857142857142,0.41440868646772877,0.3194444444444444,2,Stable Performer
1000121460238,6.466693183614567,0.0,0.0,0.0,1.0,1,1.0,1.0,0.0,0.0,2,Stable Performer
1000121460239,2.8276840974876896,1.0341790075274555,1.5925378554806775,0.7125815594330223,1.5,2,2.5,1.5,0.6976453081478478,1.0,2,Stable Performer
1000121460256,20.558724500716274,10.892367971630872,0.0,0.0,1.6,3,1.6,1.2,0.007187640489564856,0.20833333333333331,2,Stable Performer
1000121460260,10.748949956442559,8.979287129072716,0.0,0.0,1.3333333333333333,3,1.3333333333333333,1.0,0.22790216977249173,0.26666666666666666,2,Stable Performer
1000121460285,4.069084594501601,3.1472358603744253,4.069084594501601,3.1472358603744253,1.1428571428571428,2,1.4285714285714286,1.1428571428571428,1.0230564117768817,0.08333333333333333,2,Stable Performer
1000121460315,9.253067285387088,1.9844196663781881,0.0,0.0,1.0,1,1.0,1.0,-0.26335620392609893,0.0,2,Stable Performer
1000121460317,12.046525687613695,11.9900001275489,0.0,0.0,1.75,4,1.75,1.5,1.4143038559618832,0.6904761904761905,2,Stable Performer
1000121460331,3.0921113028273512,0.3990901454208606,1.0226159599316889,1.625796418281912,1.0,1,1.0,1.0,-0.0215048629608523,0.0,2,Stable Performer
1000121460337,3.401890669575598,0.5930523418746939,0.0,0.0,1.0,1,1.0,1.0,-0.14071910119136494,0.0,2,Stable Performer
1000121460338,23.517978835728105,12.518104720452296,0.0,0.0,1.4,2,1.4,1.4,0.5430738447961968,0.25,2,Stable Performer
1000121460349,4.526273958768371,4.152276714992678,3.6555482853400254,3.858693472258678,1.6097560975609757,5,2.2195121951219514,1.5121951219512195,0.606457707187523,0.18708333333333332,2,Stable Performer
1000121460394,2.175633055457042,1.0482778803149446,1.5109274891778743,0.8524364860900663,1.2,2,1.2,1.2,0.3261581547543966,0.125,2,Stable Performer
1000121460397,4.0833203012158314,3.3836077645984153,0.0,0.0,1.5,4,1.5,1.3333333333333333,-0.07244495404708415,0.45,2,Stable Performer
1000121460403,5.26674634384482,0.0,0.0,0.0,1.0,1,1.0,1.0,0.0,0.0,2,Stable Performer
1000121460407,1.6617420105302845,0.0,0.0,0.0,1.0,1,1.0,1.0,0.0,0.0,2,Stable Performer
1000121460418,5.217848692940041,2.43623420868343,2.5979851064284154,2.704734200788294,1.4230769230769231,3,1.5384615384615385,1.3846153846153846,0.17740858094891096,0.16666666666666663,2,Stable Performer
1000121463009,3.661532286025911,0.0,0.0,0.0,1.0,1,1.0,1.0,0.0,0.0,2,Stable Performer
1000121466014,5.105023963713356,0.0,0.0,0.0,1.0,1,1.0,1.0,0.0,0.0,2,Stable Performer
1000121469004,5.107372581323611,0.0,0.0,0.0,5.0,5,5.0,1.0,0.0,0.0,2,Stable Performer
1000121469017,10.26856426595048,9.236397434457553,5.669508276714499,8.024548735317444,2.0,4,2.0555555555555554,1.8333333333333333,0.585422496145275,0.4362745098039215,2,Stable Performer
1000121472003,4.356206007037077,1.2291027798279521,0.0,0.0,1.0,1,1.0,1.0,-0.12352661971671147,0.0,2,Stable Performer
1000121472004,22.388973603330992,0.0,0.0,0.0,1.0,1,1.0,1.0,0.0,0.0,2,Stable Performer
1000121472006,7.258180537028316,0.0,0.0,0.0,2.0,2,2.0,2.0,0.0,0.0,2,Stable Performer
1000121475005,5.962097705800223,3.7963898686105404,0.0,0.0,2.6666666666666665,4,3.0,2.3333333333333335,-0.4845581666149541,-0.45833333333333337,2,Stable Performer
1000121475008,15.395132546084863,7.919427398663531,0.0,0.0,1.25,2,1.5,1.25,0.01046462818606301,-0.16666666666666666,2,Stable Performer
1000121475009,13.964413866999978,6.615152795885908,3.592491628361255,6.222378026087542,2.0,4,2.0,1.3333333333333333,0.6206152948432017,1.5,2,Stable Performer
1000121475021,12.458042823020753,10.091871070923148,10.192795149089907,10.163821679360531,1.826086956521739,4,2.0217391304347827,1.6956521739130435,0.6513524553506369,0.24074074074074073,2,Stable Performer
1000121475040,12.05431716255165,8.388993275387305,7.589529199546884,6.960056824067616,1.5229357798165137,4,1.5779816513761469,1.4036697247706422,0.38875301336759344,0.19598765432098764,2,Stable Performer
1000121475047,6.273686144692589,4.088687035607431,1.1252277030081412,2.2504554060162825,1.5,3,1.5,1.25,-0.3219356269044687,-0.22222222222222224,2,Stable Performer
1000121475050,9.332555561453582,7.643301053555189,5.747423018585,4.879285874067356,1.9823008849557522,6,2.0265486725663715,1.7876106194690264,0.6701919414384144,0.3050595238095238,2,Stable Performer
1000121475052,9.151036612740679,3.9348909843084323,1.6621597934439396,2.87829949360101,1.4285714285714286,3,1.5714285714285714,1.2857142857142858,-0.03383566699438515,-0.02777777777777779,2,Stable Performer
1000121475071,9.736570224814443,6.675099123122769,6.793795189809434,3.640268238074085,1.8333333333333333,3,2.1666666666666665,1.6666666666666667,0.9321577603693807,0.6,2,Stable Performer
1000121475090,4.281207626685329,0.0,4.281207626685329,0.0,1.0,1,1.0,1.0,0.0,0.0,2,Stable Performer
1000121475102,3.994949855125289,0.0,3.994949855125289,0.0,1.0,1,1.0,1.0,0.0,0.0,2,Stable Performer
1000121475115,6.987352977791507,5.232001514290443,0.0,0.0,2.4,4,2.6,1.6,0.047382967639109846,0.0625,2,Stable Performer
1000121475134,7.251712413847249,4.850923342385334,6.30158517363894,4.443264516538412,1.6451612903225807,4,1.7016129032258065,1.564516129032258,0.47026662514274836,0.2100271002710027,2,Stable Performer
1000121475149,14.82752312628857,0.0,0.0,0.0,1.0,1,1.0,1.0,0.0,0.0,2,Stable Performer
1000121475162,13.783726910106164,0.0,0.0,0.0,1.0,1,1.0,1.0,0.0,0.0,2,Stable Performer
1000121475188,2.863335995186854,0.0,0.0,0.0,1.0,1,1.0,1.0,0.0,0.0,2,Stable Performer
1000121475215,9.448821644246818,4.009850818817398,1.9772610079987345,3.006989716795279,1.9285714285714286,4,2.0714285714285716,1.8571428571428572,0.15039029645034271,0.23717948717948717,2,Stable Performer
1000121475240,7.617883451023456,3.7246166842837276,6.224423430493406,3.533378291930019,1.5,3,1.6666666666666667,1.3333333333333333,0.19691080931070326,0.17647058823529413,2,Stable Performer
1000121475247,30.820232922751703,7.699485079126049,30.820232922751703,7.699485079126049,1.0,1,1.0,1.0,-0.22470743763407824,0.0,2,Stable Performer
1000121475268,26.958865122187856,4.031100345284055,19.377864100611596,13.345651632063328,1.0,1,1.0,1.0,-0.00697752486494152,0.0,2,Stable Performer
1000121475276,3.81789462703382,2.3903768617897723,2.271317777827365,1.5790628663081072,1.5555555555555556,4,1.5555555555555556,1.1111111111111112,0.2917882585813771,0.25,2,Stable Performer
1000121475281,5.111287331728728,4.049640393326474,2.5497093811465454,2.333755798257796,1.4545454545454546,3,1.4545454545454546,1.4545454545454546,0.4051742909456095,0.15,2,Stable Performer
1000121475285,17.383377938683296,22.60983132401813,0.0,0.0,2.125,3,2.75,1.75,3.0444596243985567,0.023809523809523787,2,Stable Performer
1000121475305,16.267736081847087,10.78371919361478,13.185300394142155,13.815696068227783,1.3333333333333333,2,1.8333333333333333,1.3333333333333333,0.25465145947639495,0.1,2,Stable Performer
1000121475315,5.675360091710485,1.7442586750965376,0.0,0.0,1.0,1,1.0,1.0,-0.13336439096248429,0.0,2,Stable Performer
1000121475325,6.1956357296561775,0.0008920518165874575,0.0,0.0,1.0,1,1.0,1.0,-0.00020359869547714737,0.0,2,Stable Performer
1000121475337,5.977268616201624,0.0,0.0,0.0,1.0,1,1.0,1.0,0.0,0.0,2,Stable Performer
1000121475341,6.425970608944597,4.84071467586488,4.600853590177633,3.8347140763003074,1.819767441860465,5,1.9127906976744187,1.7034883720930232,0.6645936084064529,0.25916179337231965,2,Stable Performer
1000121475353,3.1575714450663837,1.6243920868566717,0.0,0.0,1.2,2,1.2,1.2,0.09027143566142014,0.1111111111111111,2,Stable Performer
1000121475392,4.228253107693095,2.5068178744927656,3.4428948497342655,1.3000404305535198,1.6666666666666667,3,3.3333333333333335,1.6666666666666667,-0.4585603542069875,-0.33333333333333337,2,Stable Performer
1000121475403,12.804898446218369,5.755115004848354,7.091587778678466,6.826051074479382,1.25,2,1.25,1.25,0.9056828193504948,0.13636363636363635,2,Stable Performer
1000121475415,4.288153899548528,2.0057861336034404,1.6633793110749837,2.5871854406736423,1.4285714285714286,2,1.4285714285714286,1.2857142857142858,0.305876765854222,0.08333333333333333,2,Stable Performer
1000121475427,18.247634431890166,13.391676804262346,0.0,0.0,1.0,1,1.3333333333333333,1.0,0.3853096085021151,0.0,2,Stable Performer
1000121478022,11.985478367689334,8.002853980269961,6.484482013075004,5.915344712494676,1.8297872340425532,5,2.1702127659574466,1.702127659574468,0.5489343620019315,0.3130434782608696,2,Stable Performer
1000121478024,8.858513366291124,9.146919872388956,0.0,0.0,1.5,2,1.5,1.3333333333333333,1.0308774127104159,0.3,2,Stable Performer
1000121478044,8.284736258151309,2.3909186031006664,0.0,0.0,1.0,1,1.0,1.0,-0.0966210470327346,0.0,2,Stable Performer
1000121478115,7.183292657702317,1.0708319403511088,7.183292657702317,1.0708319403511088,1.0,1,1.0,1.0,0.13268803078512298,0.0,2,Stable Performer
1000121478126,4.641524476784913,0.0,0.0,0.0,1.0,1,1.0,1.0,0.0,0.0,2,Stable Performer
1000121478128,12.843864935858221,9.750772720485658,0.0,0.0,1.4285714285714286,4,1.4285714285714286,1.1428571428571428,0.3391703222418239,0.375,2,Stable Performer
1000121478131,23.311616501157005,13.813897111193159,10.228395357943644,12.79993079039461,2.0,4,2.066666666666667,1.7333333333333334,0.4422507291276388,0.375,2,Stable Performer
1000121478160,5.497611704619446,0.0,0.0,0.0,1.0,1,1.0,1.0,0.0,0.0,2,Stable Performer
1000121478162,7.5864225937425465,5.843217289605533,4.86652937323747,4.690837729222989,1.3888888888888888,2,1.6111111111111112,1.3888888888888888,0.21453577064890716,0.08823529411764706,2,Stable Performer
1000121478173,7.57840681765555,3.299770319059469,6.955150747835584,3.7451613684940455,1.2142857142857142,3,1.3214285714285714,1.2142857142857142,0.24818031400488055,0.12345679012345678,2,Stable Performer
1000121478199,21.155537870834937,13.012528941139403,9.592630649862063,10.398839755444621,1.6979865771812082,5,1.7718120805369129,1.4899328859060403,0.3783662275969859,0.280518018018018,2,Stable Performer
1000121478211,6.401456219670254,2.2299292564390143,0.0,0.0,1.1666666666666667,2,1.3333333333333333,1.0,0.2492607850197682,0.2,2,Stable Performer
1000121478236,7.295439821152371,2.237120842590944,6.102643241330351,2.454376348316248,2.4,4,2.6,2.2,0.17838630371817582,0.08333333333333331,2,Stable Performer
1000121478251,9.897095875098458,2.8854728707257955,1.6804109295613263,3.3346777365015323,1.1111111111111112,2,1.1111111111111112,1.1111111111111112,0.021406513930254556,0.0625,2,Stable Performer
1000121478264,4.197914787651204,0.0,2.082926653718351,0.0,2.0,2,2.0,2.0,0.0,0.0,2,Stable Performer
1000121478268,3.0768759377529604,1.4107922596040776,0.0,0.0,1.5,2,1.5,1.0,0.9595374344300491,1.0,2,Stable Performer
1000121478271,24.42533357447508,5.293178174867426,18.314235321994495,0.051895407054635766,2.6666666666666665,3,2.6666666666666665,2.6666666666666665,-0.1601625860752427,-0.16666666666666669,2,Stable Performer
1000121478274,2.5222939994855365,1.1481213807849162,1.708259325025136,1.8833442058628662,1.0,1,1.0,1.0,-0.1289764158542844,0.0,2,Stable Performer
1000121478275,12.458058969704409,8.539925077826572,6.823540726498203,7.105889232274825,2.1176470588235294,4,2.2941176470588234,1.9411764705882353,0.8482594901169562,0.40625,2,Stable Performer
1000121478276,8.925225338921363,0.07053325605040026,0.0,0.0,1.0,1,1.0,1.0,-0.004606811380585996,0.0,2,Stable Performer
1000121478313,7.803382085670244,5.023651322986458,5.5373074203579895,4.164157372626698,1.8157894736842106,4,2.1052631578947367,1.605263157894737,0.45717112960859296,0.2725225225225225,2,Stable Performer
1000121478344,6.198584652295761,0.23203962700584393,0.0,0.0,1.0,1,1.0,1.0,0.002204582790988874,0.0,2,Stable Performer
1000121478351,3.946822457343231,0.11912997186463874,3.1754244869742103,1.7784003535563169,1.0,1,1.0,1.0,0.0029250501689076225,0.0,2,Stable Performer
1000121478362,15.184741688715834,12.672189136580917,6.238545173004429,8.017765931684089,1.7045454545454546,6,1.7045454545454546,1.4545454545454546,0.5851667753994716,0.3275193798449612,2,Stable Performer
1000121478398,8.715567484940173,6.130362559171674,0.0,0.0,2.0,3,2.0,2.0,1.9790329748640483,2.0,2,Stable Performer
1000121478412,13.053279629775487,8.065029854484067,9.745998357176138,7.642147031421716,1.639751552795031,4,1.6832298136645962,1.5590062111801242,0.4166861447133809,0.25416666666666665,2,Stable Performer
1000121478439,7.528082923679608,3.5307450476688262,0.0,0.0,1.4,2,1.4,1.4,0.4452481838507296,0.25,2,Stable Performer
1000121481030,14.858307062260016,9.659678182731717,2.0189258743050824,3.49688219101182,1.6666666666666667,3,3.0,1.3333333333333333,-0.5082674239125768,0.6666666666666666,2,Stable Performer
1000121481040,16.90382172395107,0.0,0.0,0.0,1.0,1,1.0,1.0,0.0,0.0,2,Stable Performer
1000121481057,13.19000334648276,9.297851496567626,10.39151736753861,7.625880641203856,1.8627450980392157,5,1.9803921568627452,1.7549019607843137,0.49261940094498174,0.2787128712871287,2,Stable Performer
1000121481063,6.406113667830108,3.796638614268804,5.575133299602625,2.422037170521133,1.2,2,1.4,1.2,0.21025068837389793,0.125,2,Stable Performer
1000121481066,2.5656486434851864,0.13012071853923093,0.0,0.0,1.0,1,1.0,1.0,0.030140845485035667,0.0,2,Stable Performer
1000121481080,10.758224259479293,3.2290739654464584,2.572003713186426,4.103799509143956,2.1666666666666665,3,2.3333333333333335,2.0,-0.011060262778606101,0.3333333333333333,2,Stable Performer
1000121481084,3.0904517524720143,0.0,0.0,0.0,1.0,1,1.0,1.0,0.0,0.0,2,Stable Performer
1000121481090,6.812785640890328,6.659842929793025,3.903046122614236,2.544849840074019,1.5,2,1.5,1.5,4.477369494503828,1.0,2,Stable Performer
1000121481101,5.995406438979085,3.908467170709374,0.0,0.0,1.0,1,1.0,1.0,0.6119612608557028,0.0,2,Stable Performer
1000121481110,5.8512548752584665,1.6345893355876888,0.0,0.0,1.0,1,1.0,1.0,-0.1266414100652618,0.0,2,Stable Performer
1000121481191,15.018977467652926,0.0,0.0,0.0,1.0,1,1.0,1.0,0.0,0.0,2,Stable Performer
1000121481232,4.001748044249334,1.400060379169861,3.5139401214345236,1.6925240476302987,2.0,3,2.0,2.0,0.30390353345817495,0.38888888888888884,2,Stable Performer
1000121481240,4.79485603158859,0.0,0.0,0.0,1.0,1,1.0,1.0,0.0,0.0,2,Stable Performer
1000121481252,8.89113581404708,4.898999009815779,2.2563031844510077,3.6019652100667274,1.7333333333333334,5,1.7333333333333334,1.3333333333333333,0.5645809627242564,0.47857142857142854,2,Stable Performer
1000121481263,28.865480747620317,16.974765712103167,0.0,0.0,1.75,2,2.25,1.5,-0.08540669015629716,-0.16666666666666666,2,Stable Performer
1000121481287,8.749307627004779,0.2582361054924754,0.0,0.0,1.0,1,1.0,1.0,-0.015587228179551549,0.0,2,Stable Performer
1000121481305,3.853770797391484,1.3258332853901615,2.611134200753388,1.8891085553120819,1.2857142857142858,2,1.2857142857142858,1.2857142857142858,0.01621074875530032,0.0,2,Stable Performer
1000121481327,8.831671520023075,3.446765033002923,6.841450440520352,4.957165630307098,1.3333333333333333,2,1.3333333333333333,1.3333333333333333,0.20871217701528685,0.1875,2,Stable Performer
1000121481349,9.193117980923114,5.334742312326146,6.6027208871569805,5.76922404146174,2.1666666666666665,3,3.0,2.0,1.0253675495218846,0.2333333333333333,2,Stable Performer
1000121481378,3.2532374973535028,1.0458257398482298,3.2532374973535028,1.0458257398482298,1.3333333333333333,2,1.3333333333333333,1.0,-0.21547433688096107,-0.25,2,Stable Performer
1000121481383,18.74905460425664,18.319103318614406,11.656462801499947,11.256989387104628,1.744186046511628,4,1.7906976744186047,1.6046511627906976,0.5977156244571302,0.24603174603174605,2,Stable Performer
1000121481392,16.11685126602251,12.093962205093243,13.301719816481544,11.012293837444298,1.8032786885245902,4,1.9508196721311475,1.6229508196721312,0.4484781671816696,0.2097222222222222,2,Stable Performer
1000121481393,5.826882447325268,1.331119450700405,0.0,0.0,1.0,1,1.0,1.0,-0.016707981751447314,0.0,2,Stable Performer
1000121484006,18.970365580486725,20.003210137458375,9.676562808914436,11.645946897103016,1.5,3,1.5,1.4285714285714286,0.10759175907696451,0.1282051282051282,2,Stable Performer
1000121484019,15.529555773561716,3.352104499850555,13.147330997170828,7.449647185230058,1.6666666666666667,3,1.6666666666666667,1.6666666666666667,-0.18478367583663852,1.0,2,Stable Performer
1000121484025,8.423241328971427,5.197170819094064,6.0660851857301,4.827760969249356,1.8541666666666667,4,2.3125,1.75,0.3860435260189369,0.24822695035460993,2,Stable Performer
1000121484026,21.018272493331395,21.34340003551664,0.0,0.0,2.1666666666666665,3,2.1666666666666665,2.1666666666666665,0.6980013712702314,0.6,2,Stable Performer
1000121484036,46.22552482067521,19.01563387645355,0.0,0.0,2.5,3,2.5,2.5,-0.4506693888223041,-0.33333333333333337,2,Stable Performer
1000121484046,7.62690159557215,2.4495109088990326,0.0,0.0,1.1428571428571428,2,1.1428571428571428,1.0,0.023098281955963067,0.08333333333333333,2,Stable Performer
1000121484057,14.027413454559897,11.742534249272836,11.060880453632151,7.547223046133462,2.0,3,2.5,2.0,-0.7436621564824232,-0.6666666666666667,2,Stable Performer
1000121484082,30.801569192457173,11.880643585367245,10.734399418580338,14.717483223148548,1.2,2,1.2,1.0,0.09543567860186339,0.125,2,Stable Performer
1000121484083,34.02315401118591,9.730656190404902,0.0,0.0,2.2,3,2.2,2.0,0.25140193165667724,0.41666666666666663,2,Stable Performer
1000121484102,7.853090374950336,3.7282482093273734,0.0,0.0,1.8,3,1.8,1.8,0.06307241805137292,0.25,2,Stable Performer
